ch1,ch2,ch3,ch4,tag,name
782.4908447,804.2490845,753.4798584,770.8058472,F,AG
778.0585938,803.4432373,753.0769043,762.3442993,F,AG
799.0109863,811.5018311,757.1062012,781.2820435,F,AG
808.6813354,812.3076782,764.7619019,781.2820435,F,AG
800.2197876,818.3516235,774.0292969,772.8204956,F,AG
803.0402832,836.8864746,763.1502075,778.4615479,F,AG
805.8607788,844.1392212,754.6886597,787.3259888,F,AG
799.8168335,810.6959839,753.4798584,784.1025391,F,AG
789.3406372,804.2490845,760.3296509,776.8497925,F,AG
797.399292,799.4139404,772.4176025,786.1171875,F,AG
802.234436,807.8754883,769.1941528,787.7289429,F,AG
795.7875366,830.0366211,769.5970459,788.131897,F,AG
782.0878906,813.9194336,767.5823975,773.2234497,F,AG
779.6703491,823.9926758,763.9560547,759.9267578,F,AG
780.8791504,847.3626099,757.5091553,754.2857056,F,AG
779.267395,843.7362671,775.2380981,757.5091553,F,AG
781.6849976,835.2747192,762.3442993,763.9560547,F,AG
784.1025391,825.6043701,759.5238037,767.5823975,F,AG
782.8937988,805.4578857,784.5054932,769.5970459,F,AG
775.2380981,814.3223267,772.8204956,766.7765503,F,AG
776.8497925,835.6776733,765.567749,774.432251,F,AG
775.6410522,836.0805664,778.8644409,780.0732422,F,AG
769.5970459,832.0512695,775.2380981,774.432251,F,AG
771.2088013,822.7838745,772.4176025,771.2088013,F,AG
780.0732422,798.6080322,780.0732422,782.4908447,F,AG
792.967041,801.8314819,772.8204956,790.1465454,F,AG
787.3259888,826.0073242,778.4615479,781.6849976,F,AG
783.699646,834.065918,787.7289429,774.0292969,F,AG
791.7582397,840.9157715,790.1465454,788.131897,F,AG
793.7728882,856.6300659,808.2783813,796.9963379,F,AG
784.1025391,851.7948608,794.9816895,784.1025391,F,AG
779.267395,854.2124634,775.6410522,783.699646,F,AG
786.1171875,873.1502075,784.5054932,796.5933838,F,AG
786.5201416,892.8937988,790.5494385,796.1904907,F,AG
784.5054932,909.4139404,789.3406372,793.3699341,F,AG
782.4908447,907.8021851,782.0878906,788.9377441,F,AG
786.5201416,903.3699341,776.8497925,791.7582397,F,AG
815.1282349,817.1428833,799.8168335,826.0073242,F,AG
801.4285889,848.9743652,798.6080322,819.9633789,F,AG
790.1465454,867.9121094,794.1758423,809.8901367,F,AG
800.2197876,869.1208496,806.666687,817.5457764,F,AG
795.7875366,852.600708,805.8607788,821.1721802,F,AG
791.7582397,827.6190186,798.6080322,821.5750732,F,AG
772.4176025,803.4432373,784.9084473,794.5787354,F,AG
765.9707031,761.9414063,783.2966919,786.1171875,F,AG
778.8644409,730.5128174,796.5933838,804.6520386,F,AG
782.4908447,778.8644409,808.2783813,805.4578857,F,AG
782.8937988,796.1904907,802.234436,790.5494385,F,AG
778.8644409,765.164856,792.5640869,786.9230957,F,AG
782.0878906,736.5567627,793.3699341,782.0878906,F,AG
791.3552856,743.8095093,799.0109863,787.7289429,F,AG
790.9523926,712.7838745,791.3552856,796.9963379,F,AG
782.8937988,698.2783813,786.9230957,795.7875366,F,AG
774.835144,764.3589478,794.5787354,789.3406372,F,AG
774.835144,784.9084473,791.3552856,789.3406372,F,AG
795.3846436,810.6959839,797.8021851,806.666687,F,AG
793.3699341,806.2637329,796.9963379,794.1758423,F,AG
775.6410522,828.0219727,792.1611938,782.0878906,F,AG
775.6410522,874.3589478,783.699646,782.8937988,F,AG
791.7582397,807.4725342,789.7435913,803.0402832,F,AG
801.4285889,761.5384521,801.0256348,810.2930298,F,AG
791.3552856,799.8168335,785.7142944,803.8461304,F,AG
777.6557007,797.8021851,779.6703491,780.4761963,F,AG
792.1611938,755.8974609,792.1611938,793.7728882,F,AG
797.399292,759.1208496,775.6410522,800.6226807,F,AG
792.5640869,820.366272,780.0732422,784.1025391,F,AG
799.0109863,807.8754883,795.3846436,794.1758423,F,AG
792.5640869,763.9560547,807.0695801,788.9377441,F,AG
798.2051392,743.0036621,808.2783813,799.8168335,F,AG
781.6849976,743.0036621,782.8937988,792.1611938,F,AG
768.7911987,767.1795044,786.5201416,785.7142944,F,AG
770.4029541,763.5531006,792.967041,789.7435913,F,AG
780.8791504,780.0732422,790.5494385,798.6080322,F,AG
806.666687,723.2600708,775.6410522,788.9377441,B,AG
792.967041,726.4835205,775.2380981,783.699646,B,AG
789.7435913,730.9157715,769.5970459,790.1465454,B,AG
789.3406372,736.5567627,775.2380981,796.9963379,B,AG
793.3699341,720.0366211,780.0732422,805.8607788,B,AG
795.7875366,709.5604248,779.6703491,811.5018311,B,AG
796.9963379,722.0512695,780.8791504,800.6226807,B,AG
792.1611938,740.5860596,778.4615479,786.1171875,B,AG
794.5787354,745.4212646,781.6849976,788.9377441,B,AG
807.4725342,745.8241577,781.2820435,802.6373901,B,AG
804.6520386,755.4945068,782.4908447,809.0842285,B,AG
801.4285889,738.1685181,786.9230957,809.8901367,B,AG
802.6373901,716.4102783,780.8791504,804.6520386,B,AG
802.6373901,720.8424683,780.0732422,804.2490845,B,AG
809.8901367,749.8534546,794.5787354,812.3076782,B,AG
813.1135254,759.1208496,785.3113403,816.3369751,B,AG
826.4102783,718.4249268,784.9084473,828.0219727,B,AG
831.6483765,746.6300659,795.3846436,832.0512695,B,AG
812.3076782,770.4029541,779.6703491,813.1135254,B,AG
801.8314819,716.4102783,770.8058472,797.8021851,B,AG
807.8754883,715.2014771,774.0292969,811.098877,B,AG
806.666687,720.4395752,775.2380981,818.7545776,B,AG
798.2051392,718.8278198,763.1502075,801.0256348,B,AG
802.234436,708.7545776,772.4176025,798.2051392,B,AG
809.4871826,687.399292,790.5494385,801.0256348,B,AG
807.0695801,713.9926758,780.4761963,800.2197876,B,AG
803.8461304,722.4542236,772.4176025,799.4139404,B,AG
813.9194336,712.7838745,780.0732422,805.0549316,B,AG
818.3516235,718.4249268,791.7582397,814.3223267,B,AG
808.2783813,688.2051392,788.131897,813.9194336,B,AG
805.0549316,693.0402832,786.1171875,809.8901367,B,AG
806.2637329,716.4102783,784.9084473,799.8168335,B,AG
814.3223267,711.9780273,784.5054932,811.098877,B,AG
824.7985229,703.1135254,793.3699341,825.6043701,B,AG
818.3516235,703.5164795,788.9377441,819.1575317,B,AG
802.234436,692.234436,778.0585938,803.8461304,B,AG
803.0402832,713.5897217,780.8791504,801.4285889,B,AG
812.3076782,726.8864746,788.9377441,808.2783813,B,AG
814.3223267,724.8717651,788.53479,810.2930298,B,AG
815.934082,753.0769043,786.1171875,814.7252808,B,AG
816.3369751,763.5531006,790.1465454,814.3223267,B,AG
819.1575317,758.3150024,780.8791504,820.7692261,B,AG
827.2161255,724.8717651,776.0439453,828.8278198,B,AG
821.9780273,720.8424683,788.53479,817.5457764,B,AG
820.7692261,746.2271118,773.6264038,813.1135254,B,AG
838.0952148,763.1502075,781.6849976,832.8571167,B,AG
822.7838745,743.4066162,782.0878906,815.1282349,B,AG
805.8607788,705.1282349,759.5238037,796.9963379,B,AG
814.3223267,720.0366211,764.3589478,803.8461304,B,AG
817.1428833,743.8095093,778.0585938,808.2783813,B,AG
809.8901367,730.9157715,778.4615479,799.0109863,B,AG
809.8901367,733.333313,778.0585938,798.2051392,B,AG
817.1428833,735.7509155,773.6264038,815.934082,B,AG
811.9047852,743.4066162,759.1208496,810.2930298,B,AG
809.0842285,754.6886597,760.732605,799.4139404,B,AG
813.1135254,729.7069702,756.300354,806.666687,B,AG
822.3809814,703.9194336,760.732605,820.7692261,B,AG
836.8864746,690.6226807,781.2820435,827.6190186,B,AG
829.2307739,693.8461304,799.4139404,819.1575317,B,AG
819.5604248,730.1098633,761.9414063,803.0402832,B,AG
843.7362671,795.3846436,757.5091553,828.4249268,B,AG
849.3773193,833.2600708,790.1465454,840.1098633,B,AG
838.901123,774.835144,764.7619019,837.2893677,B,AG
832.8571167,701.5018311,753.4798584,843.7362671,B,AG
829.633728,734.1392212,766.7765503,831.2454224,B,AG
834.065918,772.0146484,763.5531006,833.6630249,B,AG
834.4688721,756.300354,738.9743652,840.5128174,B,AG
846.5567627,811.9047852,725.6776733,853.0036621,B,AG
840.5128174,894.5054932,701.098877,839.3040161,B,AG
847.3626099,896.5201416,699.4871826,844.1392212,B,AG
847.765564,861.868103,707.9487305,858.6447144,B,AG
846.1538696,873.5531006,700.6959839,845.3479614,B,AG
812.7106323,793.7728882,824.3956299,821.1721802,F,AG
808.6813354,793.3699341,823.9926758,814.3223267,F,AG
825.2014771,800.6226807,826.8131714,823.9926758,F,AG
839.3040161,807.0695801,826.4102783,833.2600708,F,AG
836.0805664,801.8314819,820.366272,828.4249268,F,AG
820.7692261,799.0109863,817.9487305,819.5604248,F,AG
811.098877,798.2051392,822.3809814,807.0695801,F,AG
828.4249268,800.6226807,822.7838745,815.934082,F,AG
839.3040161,801.8314819,821.1721802,829.2307739,F,AG
833.2600708,797.8021851,824.3956299,829.2307739,F,AG
822.3809814,797.8021851,823.5897217,827.2161255,F,AG
810.2930298,803.8461304,819.5604248,815.934082,F,AG
821.1721802,812.3076782,819.9633789,821.9780273,F,AG
831.2454224,816.7399292,823.1868286,831.2454224,F,AG
823.5897217,819.5604248,823.1868286,830.0366211,F,AG
809.4871826,824.3956299,824.7985229,828.0219727,F,AG
799.8168335,823.5897217,822.7838745,807.8754883,F,AG
808.6813354,812.7106323,819.1575317,805.0549316,F,AG
828.4249268,805.4578857,827.2161255,834.065918,F,AG
842.5274658,821.1721802,831.6483765,850.9890137,F,AG
816.3369751,827.2161255,818.3516235,822.3809814,F,AG
796.5933838,821.9780273,815.5311279,794.9816895,F,AG
814.7252808,825.2014771,817.9487305,801.0256348,F,AG
838.901123,823.9926758,815.934082,823.1868286,F,AG
848.1685181,822.7838745,818.3516235,842.1245117,F,AG
828.8278198,817.9487305,821.9780273,832.8571167,F,AG
814.3223267,814.3223267,823.5897217,814.7252808,F,AG
828.0219727,815.5311279,823.1868286,820.7692261,F,AG
833.6630249,813.1135254,821.1721802,826.8131714,F,AG
826.0073242,807.8754883,820.7692261,828.8278198,F,AG
822.3809814,808.2783813,821.5750732,830.8424683,F,AG
811.5018311,811.9047852,826.0073242,820.366272,F,AG
815.5311279,810.6959839,825.6043701,819.9633789,F,AG
833.6630249,808.2783813,820.7692261,827.2161255,F,AG
837.6923218,809.4871826,820.7692261,834.065918,F,AG
822.7838745,803.8461304,819.1575317,828.0219727,F,AG
811.098877,799.8168335,818.3516235,811.098877,F,AG
820.7692261,803.4432373,821.1721802,811.9047852,F,AG
828.8278198,805.4578857,820.7692261,823.9926758,F,AG
817.5457764,799.4139404,821.1721802,829.633728,F,AG
807.8754883,794.5787354,821.1721802,832.4542236,F,AG
800.6226807,798.6080322,815.934082,815.5311279,F,AG
809.8901367,805.8607788,813.9194336,810.2930298,F,AG
830.4395752,810.6959839,820.366272,829.633728,F,AG
826.4102783,807.8754883,823.9926758,830.0366211,F,AG
808.6813354,803.8461304,822.7838745,821.5750732,F,AG
797.8021851,802.6373901,819.5604248,806.666687,F,AG
803.0402832,798.2051392,823.5897217,804.2490845,F,AG
819.9633789,793.3699341,825.2014771,818.7545776,F,AG
825.6043701,794.9816895,821.5750732,828.0219727,F,AG
817.9487305,794.1758423,819.9633789,831.2454224,F,AG
803.8461304,788.9377441,817.5457764,814.3223267,F,AG
810.2930298,787.3259888,815.934082,807.0695801,F,AG
831.2454224,792.1611938,815.934082,823.5897217,F,AG
832.4542236,795.3846436,816.3369751,832.8571167,F,AG
822.3809814,791.3552856,815.5311279,835.6776733,F,AG
807.0695801,792.5640869,817.1428833,820.7692261,F,AG
809.0842285,799.0109863,815.1282349,804.2490845,F,AG
824.7985229,802.6373901,808.2783813,814.7252808,F,AG
826.8131714,804.2490845,811.098877,824.3956299,F,AG
820.366272,805.4578857,815.934082,820.7692261,F,AG
805.0549316,811.5018311,817.5457764,806.666687,F,AG
805.0549316,815.1282349,818.3516235,803.0402832,F,AG
819.9633789,812.7106323,820.7692261,815.934082,F,AG
818.3516235,813.1135254,822.7838745,819.9633789,F,AG
807.8754883,811.9047852,821.5750732,822.3809814,F,AG
793.7728882,813.5164795,821.5750732,814.3223267,F,AG
797.399292,810.6959839,823.1868286,807.0695801,F,AG
814.3223267,809.4871826,825.2014771,822.3809814,F,AG
816.3369751,818.7545776,824.7985229,829.2307739,F,AG
804.6520386,813.1135254,826.0073242,827.2161255,F,AG
787.7289429,796.1904907,828.4249268,809.8901367,F,AG
787.3259888,792.5640869,823.9926758,797.399292,F,AG
812.3076782,811.098877,813.9194336,828.0219727,B,AG
796.1904907,811.5018311,806.666687,813.1135254,B,AG
810.6959839,814.7252808,809.8901367,819.1575317,B,AG
827.2161255,810.2930298,809.0842285,831.2454224,B,AG
815.1282349,806.666687,800.2197876,823.1868286,B,AG
805.0549316,809.4871826,800.6226807,819.9633789,B,AG
793.7728882,811.9047852,800.2197876,799.0109863,B,AG
805.8607788,813.9194336,799.0109863,796.5933838,B,AG
826.0073242,809.4871826,805.0549316,819.1575317,B,AG
819.9633789,803.0402832,802.234436,813.9194336,B,AG
811.9047852,803.8461304,797.399292,807.0695801,B,AG
805.4578857,804.6520386,803.0402832,808.2783813,B,AG
815.934082,804.6520386,809.4871826,819.5604248,B,AG
825.6043701,805.4578857,812.7106323,824.3956299,B,AG
823.5897217,798.2051392,811.5018311,826.0073242,B,AG
821.5750732,788.131897,807.8754883,830.4395752,B,AG
810.6959839,790.9523926,810.6959839,811.9047852,B,AG
820.366272,800.6226807,819.1575317,813.9194336,B,AG
828.4249268,804.2490845,816.3369751,827.6190186,B,AG
825.2014771,803.8461304,815.5311279,827.6190186,B,AG
825.2014771,800.2197876,823.1868286,830.0366211,B,AG
814.3223267,795.7875366,820.7692261,817.5457764,B,AG
815.1282349,798.6080322,817.5457764,809.0842285,B,AG
819.1575317,799.0109863,813.1135254,807.4725342,B,AG
818.7545776,796.9963379,809.4871826,808.2783813,B,AG
819.5604248,803.4432373,809.0842285,814.3223267,B,AG
795.7875366,818.3516235,808.2783813,790.5494385,B,AG
787.7289429,815.1282349,805.8607788,773.2234497,B,AG
817.9487305,797.8021851,813.5164795,803.8461304,B,AG
824.7985229,797.8021851,818.3516235,816.3369751,B,AG
809.4871826,805.8607788,810.2930298,799.8168335,B,AG
798.2051392,815.934082,807.0695801,789.7435913,B,AG
808.6813354,814.7252808,812.7106323,790.1465454,B,AG
820.7692261,812.3076782,818.7545776,806.666687,B,AG
820.366272,812.3076782,815.1282349,815.5311279,B,AG
819.5604248,815.934082,814.3223267,824.7985229,B,AG
809.0842285,815.5311279,812.7106323,819.9633789,B,AG
810.6959839,808.2783813,815.1282349,808.6813354,B,AG
835.2747192,813.5164795,819.9633789,832.4542236,B,AG
837.2893677,819.5604248,818.3516235,839.7069702,B,AG
825.2014771,817.1428833,819.1575317,835.2747192,B,AG
813.1135254,807.8754883,813.9194336,832.4542236,B,AG
811.9047852,803.0402832,811.098877,823.9926758,B,AG
824.7985229,802.234436,815.934082,830.4395752,B,AG
840.1098633,806.666687,821.9780273,845.3479614,B,AG
821.1721802,811.5018311,823.5897217,832.4542236,B,AG
804.2490845,814.3223267,822.7838745,821.1721802,B,AG
821.9780273,813.9194336,826.8131714,826.0073242,B,AG
826.4102783,797.8021851,818.3516235,817.9487305,B,AG
832.4542236,805.0549316,812.3076782,814.3223267,B,AG
829.633728,814.3223267,817.1428833,812.7106323,B,AG
807.8754883,803.8461304,814.7252808,805.0549316,B,AG
805.0549316,798.6080322,809.8901367,794.5787354,B,AG
820.366272,804.2490845,808.2783813,791.3552856,B,AG
817.9487305,808.6813354,807.0695801,782.8937988,B,AG
805.8607788,801.4285889,805.0549316,784.1025391,B,AG
810.2930298,801.4285889,809.8901367,801.0256348,B,AG
802.6373901,812.7106323,812.7106323,785.7142944,B,AG
815.1282349,828.0219727,814.7252808,787.3259888,B,AG
828.8278198,813.9194336,815.1282349,801.4285889,B,AG
819.5604248,790.1465454,807.8754883,800.2197876,B,AG
811.9047852,794.1758423,805.4578857,798.6080322,B,AG
802.234436,803.8461304,799.0109863,778.4615479,B,AG
815.5311279,804.6520386,801.4285889,790.5494385,B,AG
829.2307739,801.8314819,809.4871826,811.5018311,B,AG
823.5897217,804.2490845,807.0695801,816.7399292,B,AG
805.0549316,800.2197876,804.2490845,809.8901367,B,AG
799.8168335,810.2930298,807.4725342,805.4578857,B,AG
819.9633789,804.6520386,813.9194336,819.9633789,B,AG
829.2307739,788.53479,819.5604248,828.4249268,B,AG
821.9780273,805.8607788,820.366272,824.3956299,B,AG
811.9047852,811.098877,819.9633789,821.9780273,B,AG
